x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x17,x18,x19
y,15000,33,z,n,n,F,S,n,p,n,c,0,m,21,V,p,n
y,15000,30,z,n,n,M,S,n,p,n,c,0,m,29,M,a,n
y,12000,25,z,n,n,F,M,n,p,n,c,0,m,34,V,a,s
y,13000,24,z,n,n,M,M,n,p,n,c,0,m,24,V,p,n
y,14000,22,z,n,n,M,S,n,p,n,c,20,m,15,A,a,n
y,15000,23,z,n,n,F,M,n,p,y,c,0,m,17,E,a,n
y,12000,23,z,n,n,F,S,n,p,n,c,20,m,16,Q,a,n
y,12000,22,z,n,n,F,M,n,p,n,c,4,s,40,V,a,n
y,11000,31,z,n,n,F,S,n,p,n,c,0,m,4,J,a,e
y,14000,38,z,n,n,M,M,n,p,n,c,0,m,5,J,a,s
y,11000,34,z,n,n,M,M,n,p,n,c,0,s,6,V,a,n
y,15000,27,z,n,n,M,S,n,p,n,c,0,s,4,V,a,h
y,12000,28,z,n,n,M,D,n,p,n,c,0,s,7,D,a,n
y,13000,29,z,n,n,M,M,n,p,n,c,0,m,6,V,a,n
y,12000,23,z,n,n,F,M,n,p,n,c,0,m,52,G,p,n
y,14000,31,z,n,n,F,M,n,p,n,c,0,m,23,V,a,n
y,15000,32,z,y,n,F,D,n,p,n,c,12,m,18,V,a,n
y,15000,27,z,n,n,M,S,n,p,n,c,0,s,10,V,a,n
y,12000,21,z,n,n,M,M,y,p,n,c,0,s,24,V,a,e
y,12000,29,z,n,n,F,D,n,p,n,c,42,s,45,V,a,n
y,12000,34,z,n,n,M,S,n,p,y,c,16,m,13,J,a,n
y,13000,25,z,n,n,F,M,n,p,y,c,0,s,9,S,a,n
y,12000,25,z,n,n,M,S,n,p,n,c,80,m,4,V,a,n
y,18000,28,z,n,n,M,M,n,p,n,c,16,m,29,S,a,n
y,12000,20,z,n,n,F,S,n,p,n,c,40,m,72,V,a,e
y,12000,22,z,n,n,M,M,n,p,n,c,16,s,10,V,a,n
y,12000,22,z,n,n,M,S,n,p,n,c,16,m,20,J,p,n
y,12000,27,z,n,n,F,M,n,p,n,c,0,s,34,S,a,n
y,15000,37,z,n,n,F,S,n,p,n,c,0,m,9,S,a,n
y,15000,34,z,n,n,M,M,n,p,n,c,0,m,40,V,a,n
y,12000,20,z,n,n,M,M,n,p,n,c,14,m,14,J,a,n
y,12000,21,z,n,n,M,S,n,p,n,c,80,m,38,V,a,n
y,12000,21,z,n,n,F,M,n,p,n,c,2,m,5,V,a,n
y,16000,24,z,n,n,F,M,n,p,n,c,12,m,22,P,p,n
y,15000,35,z,n,n,M,S,n,p,n,c,0,m,10,G,a,n
y,12000,31,z,n,n,F,M,n,p,n,c,0,m,15,V,p,n
y,12000,31,z,n,n,F,M,n,p,n,c,0,m,7,V,p,n
y,11000,24,z,n,n,M,M,n,p,n,c,6,m,15,W,a,n
y,15000,25,z,n,n,M,S,n,p,n,c,0,s,15,V,a,n
y,11000,34,z,n,n,F,S,n,p,n,c,20,s,8,J,a,n
y,12000,25,z,n,n,F,M,n,p,n,c,0,m,22,J,a,h
y,12000,31,z,n,n,F,M,n,p,n,c,6,m,18,J,a,s
y,25000,20,z,n,n,F,S,n,p,n,c,10,s,6,V,a,n
y,12000,20,z,n,n,M,S,n,p,n,p,0,m,28,V,a,n
y,12000,16,z,n,n,M,S,n,p,n,b,0,m,7,S,p,n
y,12000,11,z,n,n,M,M,n,p,n,b,0,m,6,K,p,n
y,12000,14,z,n,n,M,M,n,p,n,c,0,m,5,Q,a,n
y,12000,19,z,n,n,M,M,n,p,n,c,0,m,32,V,p,n
y,15000,15,z,n,n,F,S,n,p,y,c,0,m,6,V,p,n
y,12000,19,z,n,n,F,S,n,p,n,c,20,m,29,V,a,n
y,15000,13,z,n,n,F,W,n,p,n,c,0,s,15,V,a,n
y,14000,19,z,n,n,M,M,n,p,n,c,0,s,17,V,a,n
y,12000,15,z,n,n,M,D,n,p,n,c,4,m,16,J,a,n
y,15000,14,z,n,y,F,M,n,p,n,c,2,s,15,S,a,n
y,12000,18,z,n,n,M,S,n,p,n,c,0,m,14,N,a,n
y,15000,17,z,n,n,F,M,n,p,n,c,0,s,8,S,a,n
y,12000,11,z,n,y,F,S,n,p,n,c,0,m,10,J,a,n
y,12000,17,z,n,n,F,M,n,p,n,c,0,m,8,V,a,n
y,12000,17,z,n,n,M,M,n,p,n,c,2,m,57,J,p,n
y,15000,12,z,n,n,M,S,n,p,n,c,4,m,26,A,a,n
y,15000,19,z,n,n,M,S,n,p,n,c,0,m,6,V,a,n
y,12000,16,z,n,n,M,M,n,p,n,c,2,m,14,M,p,n
y,20000,13,z,n,n,F,S,n,p,n,c,10,s,24,J,a,e
y,14000,19,z,n,n,M,M,n,p,n,c,0,m,6,D,a,e
y,12000,19,z,n,n,F,S,n,p,n,c,2,s,17,V,a,n
y,15000,18,z,n,n,M,M,n,p,n,c,8,m,9,V,a,n
y,15000,11,z,n,n,F,M,n,p,n,c,0,m,17,V,a,n
y,12000,17,z,n,n,F,M,n,p,n,c,0,m,16,V,a,n
y,12000,12,z,n,n,M,S,n,p,n,c,0,m,9,S,a,n
y,12000,18,z,n,n,M,M,n,p,n,c,0,m,9,H,v,n
y,12000,14,z,n,n,F,M,n,p,y,c,24,s,65,D,a,n
y,14000,18,z,n,n,M,S,n,p,n,c,14,s,8,J,p,n
y,15000,13,z,n,n,F,S,n,p,n,c,4,s,15,V,a,n
y,15000,10,z,n,n,F,M,n,p,n,c,0,m,7,V,a,n
y,12000,17,z,n,n,M,M,n,p,n,c,0,m,6,V,a,n
y,15000,17,z,n,y,M,M,n,p,n,c,0,m,8,W,a,n
y,12000,13,z,n,n,F,M,n,p,n,c,0,m,24,W,a,n
y,12000,11,z,n,n,F,M,n,p,n,c,4,m,12,V,a,n
y,12000,10,z,n,n,M,S,n,p,y,c,4,m,72,V,a,n
y,15000,18,z,n,n,F,S,n,p,n,c,8,m,13,V,a,n
y,22000,15,z,n,n,M,M,n,p,n,c,56,m,30,V,p,n
y,25000,15,z,n,n,F,M,n,p,y,c,0,s,20,W,a,e
y,40000,18,z,n,n,F,M,n,p,n,c,10,m,33,V,a,n
y,35000,19,z,n,n,F,M,n,p,n,c,0,m,20,V,p,n
y,12000,16,z,n,n,M,S,n,o,y,p,0,m,11,S,a,n
y,14000,54,z,n,n,M,M,n,p,n,b,0,m,4,V,a,n
y,21000,50,z,n,n,M,M,n,p,n,b,0,m,15,V,a,n
y,15000,44,z,n,n,M,M,n,p,n,c,24,m,6,V,p,n
y,15000,41,z,n,n,M,M,n,p,n,c,26,m,18,D,a,n
y,12000,45,z,n,n,M,M,n,p,n,c,26,m,3,V,p,n
y,12000,47,z,n,n,M,D,n,p,n,c,24,m,38,H,a,n
y,15000,46,z,n,n,M,M,n,p,n,c,30,m,14,J,a,n
y,13000,55,z,n,n,M,M,n,p,n,c,14,m,2,V,a,n
y,13000,42,z,n,n,F,M,n,p,n,p,0,m,7,P,a,n
y,12000,42,z,n,n,F,W,n,p,n,p,0,m,2,V,a,n
y,12000,41,z,n,n,F,M,n,p,n,p,0,m,18,W,a,n
y,20000,25,z,n,n,M,M,n,p,n,b,0,m,29,V,p,n
y,12000,36,z,n,n,M,M,n,p,n,b,0,m,12,V,p,n
y,14000,24,z,n,n,M,S,n,p,n,b,0,s,24,V,p,n
y,11000,25,z,n,n,M,S,n,p,n,c,20,m,2,V,p,n
y,15000,20,z,n,n,F,M,n,p,n,c,20,m,1,V,p,n
y,12000,27,z,n,n,M,M,n,p,n,c,20,m,19,V,a,n
y,12000,20,z,n,n,M,M,n,p,n,c,10,m,30,V,p,n
y,15000,28,z,n,n,M,M,n,p,n,c,10,m,14,V,v,n
y,12000,26,z,n,n,M,M,n,p,n,c,16,m,7,G,p,n
y,15000,24,z,n,n,F,D,n,p,n,c,8,s,7,P,a,n
y,15000,26,z,n,n,M,S,n,p,n,c,10,m,3,V,v,n
y,12000,26,z,n,n,M,M,n,p,n,c,20,m,10,V,a,n
y,13000,26,z,n,n,F,M,n,p,n,c,32,m,1,P,a,n
y,12000,24,z,n,n,M,M,n,p,n,c,32,m,30,P,a,n
y,25000,21,z,n,n,M,D,n,p,n,c,40,s,7,P,a,n
y,14000,34,z,n,n,M,S,n,p,n,c,70,m,6,J,p,n
y,14000,23,z,n,n,M,M,n,p,n,c,30,m,23,J,p,e
y,15000,25,z,n,n,M,M,n,p,n,c,28,m,11,V,p,n
y,15000,27,z,n,n,M,M,n,p,n,c,26,m,19,V,a,n
y,13000,25,z,n,n,F,M,n,p,n,c,30,m,11,P,a,n
y,17000,29,z,n,n,M,D,n,p,n,c,70,m,7,V,p,n
y,15000,23,z,n,n,M,M,n,p,n,c,50,m,2,V,p,n
y,12000,25,z,n,n,F,M,n,p,n,c,60,m,7,D,a,n
y,14000,33,z,n,n,M,D,n,p,n,c,38,s,6,P,a,n
y,12000,28,z,n,n,F,M,n,p,n,c,32,m,17,V,v,n
y,15000,31,z,n,n,F,M,n,p,n,c,50,m,14,J,a,s
y,18000,35,z,n,n,M,M,n,p,n,c,10,m,45,V,p,n
y,15000,37,z,n,n,F,M,n,p,n,c,16,m,9,V,a,n
y,12000,34,z,n,n,M,M,n,p,n,c,10,m,14,S,p,e
y,24000,35,z,n,n,M,M,n,p,n,c,44,m,8,J,p,n
y,13000,37,z,n,n,F,M,n,p,n,c,34,m,22,J,p,n
y,11000,38,z,n,n,M,W,n,p,n,c,40,m,19,J,p,n
y,14000,36,z,n,n,F,S,n,p,n,c,26,s,0,V,a,n
y,14000,36,z,n,n,M,M,n,p,n,c,24,m,35,J,p,n
y,13000,36,z,n,n,M,M,n,p,n,c,50,m,9,V,p,n
y,15000,31,z,n,y,F,S,n,p,n,p,0,s,8,J,v,n
y,15000,29,z,n,n,F,D,n,p,n,p,0,m,5,J,a,n
y,18000,29,z,n,n,M,M,n,p,n,p,0,m,35,V,a,n
y,15000,28,z,n,n,F,M,n,p,n,p,0,m,14,W,a,n
y,15000,28,z,n,n,M,M,n,p,n,p,0,m,2,S,p,n
y,20000,15,z,n,n,M,D,n,p,n,b,0,m,1,V,p,n
y,15000,16,z,n,n,F,M,n,p,n,c,10,m,5,D,a,n
y,15000,14,z,n,n,M,M,n,p,n,c,20,m,34,V,p,n
y,13000,17,z,n,n,M,M,n,p,n,c,18,m,16,J,p,n
y,13000,16,z,n,n,M,M,n,p,n,c,16,m,5,V,p,n
y,15000,16,z,n,n,F,M,n,p,n,c,18,m,1,M,a,e
y,12000,11,z,n,n,M,S,y,p,n,c,16,s,36,J,a,e
y,15000,19,z,n,n,M,M,n,p,n,c,10,m,36,P,a,n
y,12000,17,z,n,n,F,S,n,p,n,c,20,m,10,V,a,n
y,12000,19,z,n,n,M,S,n,p,n,c,20,m,33,V,p,n
y,12000,12,z,n,n,M,S,y,p,n,c,18,s,3,V,a,n
y,15000,14,z,n,n,F,M,n,p,n,c,16,m,34,J,a,n
y,12000,17,z,n,n,M,S,n,p,n,c,10,s,2,V,p,n
y,15000,13,z,n,n,F,S,n,p,n,c,12,m,13,V,a,n
y,12000,15,z,n,n,F,M,n,p,n,c,10,m,2,T,v,n
y,15000,13,z,n,n,F,S,n,p,n,c,16,s,30,V,a,n
y,15000,17,z,n,n,F,M,n,p,n,c,16,m,4,P,a,e
y,14000,11,z,n,n,F,S,n,p,n,c,18,s,38,P,a,n
y,12000,17,z,n,n,F,S,n,p,n,c,12,s,12,V,p,e
y,12000,10,z,n,n,F,M,n,p,n,c,10,s,4,W,a,n
y,12000,18,z,n,n,M,M,n,p,n,c,40,m,24,P,a,e
y,15000,15,z,n,n,M,S,n,p,n,c,50,m,16,V,p,n
y,15000,14,z,n,n,F,M,n,p,n,c,60,m,18,V,p,n
y,12000,19,z,n,n,M,S,n,p,n,c,90,s,1,W,a,n
y,14000,15,z,n,n,M,M,n,p,n,c,34,m,6,V,p,n
y,15000,17,z,n,n,F,M,n,p,n,c,26,m,3,V,a,n
y,11000,15,z,n,n,M,S,n,p,n,c,40,m,1,J,p,n
y,14000,16,z,n,n,F,M,n,p,n,c,28,m,2,T,a,e
y,15000,10,z,n,n,M,S,y,p,n,c,28,s,10,K,a,n
y,15000,17,z,n,n,M,M,n,p,n,c,30,s,16,J,p,n
y,25000,16,z,n,n,M,M,n,p,n,c,70,m,6,V,p,n
y,14000,15,z,n,n,M,M,n,p,n,c,34,m,8,V,p,n
y,14000,13,z,n,n,F,M,n,p,n,c,30,m,28,H,a,n
y,14000,13,z,n,n,M,S,y,p,n,c,4,m,1,V,a,n
y,12000,19,z,n,n,M,M,n,p,n,p,0,m,3,V,a,n
y,15000,18,z,n,n,M,M,n,p,n,p,0,m,4,J,p,n
y,15000,12,z,n,n,F,M,n,p,n,p,0,m,14,J,p,n
y,12000,19,z,n,n,M,M,n,p,n,p,0,m,14,V,a,n
y,15000,17,z,n,n,F,S,n,p,n,p,0,s,2,M,a,n
y,20000,17,z,n,n,M,M,n,p,n,p,0,m,16,V,v,n
y,12000,16,z,n,n,M,M,n,p,n,p,0,m,16,V,p,n
y,12000,42,z,n,n,M,M,n,p,y,b,0,m,7,V,p,n
y,15000,55,z,n,n,M,M,n,p,y,c,6,m,17,V,a,n
y,15000,20,z,n,n,F,M,n,p,y,b,0,m,36,V,p,n
y,15000,29,z,n,n,F,D,n,p,y,c,20,s,17,A,a,n
y,12000,26,z,n,n,F,S,n,p,y,c,18,s,6,J,p,n
y,15000,25,z,n,n,M,D,n,p,y,c,20,s,8,T,a,n
y,15000,28,z,n,n,F,M,n,p,y,c,40,m,3,V,a,e
y,12000,31,z,n,n,M,S,n,p,y,c,24,m,8,P,a,e
y,12000,23,z,n,n,F,D,n,p,y,c,32,s,6,P,a,e
y,12000,25,z,n,n,F,S,n,p,y,c,28,s,17,V,a,s
y,12000,31,z,n,n,F,D,n,p,y,p,0,m,4,T,a,n
y,16000,16,z,n,n,M,M,n,p,y,b,0,s,56,V,a,n
y,14000,18,z,n,n,M,S,n,p,y,c,18,s,9,J,p,n
y,12000,16,z,n,n,F,M,n,p,y,c,18,m,17,V,p,n
y,15000,18,z,n,n,M,S,n,p,y,c,24,s,10,V,p,n
y,14000,18,z,n,n,F,S,n,p,y,c,6,s,11,V,p,n
y,12000,17,z,n,n,M,S,n,p,y,c,2,m,7,V,p,e
y,12000,18,z,n,n,F,M,n,p,y,p,0,m,11,V,a,n
y,15000,47,z,n,n,M,M,n,p,y,c,8,m,24,V,a,n
y,12000,54,z,n,n,F,D,n,p,n,p,0,m,10,V,a,n
y,12000,43,z,n,n,M,M,n,p,y,p,0,m,26,V,a,e
y,12000,26,z,n,n,F,M,n,p,n,c,50,m,16,V,a,n
y,12000,37,z,n,n,M,M,n,p,n,c,12,m,22,T,a,n
y,12000,30,z,n,n,M,S,n,p,n,c,40,s,16,T,p,n
y,12000,32,z,n,n,F,M,n,p,n,c,18,m,4,M,a,n
y,12000,21,z,n,n,F,M,n,p,n,c,50,m,12,P,a,n
y,15000,23,z,n,n,M,M,n,p,y,c,4,m,22,S,a,n
y,15000,20,z,n,n,M,M,n,p,n,c,14,m,30,P,p,n
y,20000,30,z,n,n,M,S,n,p,n,c,10,s,18,T,a,i
y,12000,21,z,n,n,F,M,n,p,n,p,0,m,40,V,a,n
y,15000,36,z,n,n,M,M,n,p,n,p,0,s,18,V,a,n
y,15000,37,z,n,n,M,M,n,p,n,p,0,m,6,P,a,n
y,15000,32,z,n,n,M,M,n,p,n,p,0,m,14,S,a,n
y,14000,32,z,n,n,F,S,n,p,n,p,0,s,18,V,a,n
y,15000,23,z,n,n,M,M,n,p,n,p,0,m,4,V,a,e
y,17000,19,z,n,n,F,M,n,p,y,c,40,m,42,P,a,n
y,19000,19,z,n,n,F,M,n,p,n,c,10,m,12,S,a,n
y,12000,52,z,n,n,M,S,n,p,n,b,0,m,1,V,a,n
y,20000,42,z,n,n,M,M,n,p,y,b,0,m,1,V,a,n
y,12000,29,z,n,n,F,S,n,p,n,b,0,m,40,J,a,n
y,20000,39,z,n,n,M,S,n,p,n,b,0,m,10,P,a,n
y,17000,29,z,n,n,M,M,n,p,n,b,0,s,6,J,a,s
y,16000,31,z,n,n,F,S,n,p,n,b,0,s,26,V,a,n
y,20000,30,z,n,n,M,M,n,p,n,b,0,m,23,P,p,s
y,50000,29,z,n,n,M,M,n,p,n,b,0,m,10,G,a,n
y,12000,59,z,n,n,M,S,n,p,n,c,2,m,25,P,a,n
y,12000,44,z,n,n,F,M,n,p,n,c,50,s,2,J,v,n
y,12000,40,z,n,n,M,S,n,p,n,c,28,m,1,J,a,e
y,12000,55,z,n,n,M,S,n,p,n,c,20,s,36,W,p,n
y,12000,59,z,n,n,F,M,n,p,y,c,20,m,6,V,a,n
y,12000,58,z,n,n,F,S,n,p,n,c,2,s,24,A,v,n
y,12000,43,z,n,n,M,M,n,p,n,c,100,m,31,S,a,n
y,13000,53,z,n,n,M,S,n,p,n,c,12,s,34,V,a,e
y,15000,50,z,n,n,F,M,n,p,n,c,20,m,9,V,a,n
y,15000,41,z,n,n,M,M,n,p,n,c,10,m,7,J,a,n
y,20000,45,z,n,n,M,S,n,o,n,c,12,s,1,J,p,n
y,20000,47,z,n,n,F,S,n,p,n,c,10,m,1,J,a,s
y,20000,63,z,n,n,M,M,n,p,y,c,32,m,16,P,a,e
y,17000,51,z,n,n,M,M,n,p,n,c,14,m,40,S,a,n
y,16000,54,z,n,n,M,M,n,p,y,c,30,m,8,P,a,n
y,21000,47,z,n,n,M,M,n,p,n,c,14,m,33,V,a,e
y,21000,48,z,n,n,M,M,n,p,n,c,30,m,30,I,a,n
y,12000,35,z,n,n,M,S,n,p,y,c,24,s,10,V,a,e
y,12000,32,z,n,n,F,S,n,p,n,c,26,s,4,W,a,n
y,12000,36,z,n,n,M,M,n,p,n,c,50,m,9,T,p,n
y,12000,21,z,n,n,F,S,n,p,n,c,56,m,4,G,a,n
y,12000,20,z,n,n,M,M,n,p,y,c,6,m,10,V,a,n
y,12000,29,z,n,n,M,M,n,p,n,c,50,m,19,V,a,n
y,15000,37,z,n,n,M,S,n,p,n,c,20,s,7,W,a,n
y,14000,34,z,n,n,F,M,n,p,n,c,8,m,17,V,p,n
y,15000,23,z,n,n,M,M,n,p,n,c,10,m,31,V,a,s
y,15000,30,z,n,n,M,S,n,p,y,c,40,s,15,J,a,n
y,13000,38,z,n,n,M,M,n,o,n,c,2,m,9,S,a,e
y,15000,30,z,n,n,M,M,n,p,n,c,10,m,20,V,a,e
y,15000,28,z,n,n,F,S,n,p,n,c,30,m,2,J,a,n
y,20000,30,z,n,n,M,S,n,p,n,c,4,s,7,W,a,n
y,20000,33,z,n,n,M,S,n,p,n,c,10,s,13,V,a,n
y,20000,21,z,n,n,F,M,n,p,y,c,40,s,48,J,a,e
y,20000,22,z,n,n,M,S,n,p,n,c,28,m,8,J,a,n
y,21000,33,z,n,n,F,M,n,p,n,c,28,m,3,S,a,n
y,25000,29,z,n,n,F,S,n,p,n,c,24,s,6,J,a,n
y,12000,17,z,n,n,F,M,n,p,n,c,22,m,1,V,p,n
y,12000,10,z,n,n,F,M,n,p,n,c,20,m,10,M,v,n
y,12000,19,z,n,n,F,S,n,p,n,c,24,m,25,J,a,e
y,12000,19,z,n,n,F,M,n,p,n,c,4,m,7,V,a,n
y,15000,12,z,n,n,F,M,n,p,n,c,4,m,6,V,p,n
y,14000,19,z,n,n,F,S,n,p,n,c,10,s,3,P,a,e
y,15000,10,z,n,n,F,M,n,p,n,c,20,m,14,V,a,n
y,15000,16,z,n,n,F,S,n,p,n,c,14,s,7,G,a,n
y,15000,13,z,n,n,F,M,n,p,n,c,4,m,2,V,a,n
y,15000,16,z,n,n,M,S,n,p,y,c,10,s,4,V,p,n
y,15000,10,z,n,n,M,M,n,p,n,c,62,m,44,K,a,n
y,18000,19,z,n,n,M,M,n,p,y,c,74,s,21,V,a,n
y,20000,17,z,n,n,F,S,n,p,y,c,30,m,29,J,p,n
y,16000,17,z,n,n,M,M,n,p,n,c,70,m,6,G,a,n
y,25000,13,z,n,n,M,M,n,p,n,c,8,m,9,J,a,n
y,12000,27,z,n,n,F,M,n,o,n,f,0,m,21,G,a,n
y,12000,61,z,n,n,M,S,n,p,n,p,0,m,17,D,a,n
y,12000,51,z,n,n,F,M,n,p,y,p,0,m,22,V,a,n
y,12000,40,z,n,n,M,S,n,p,n,p,0,m,13,W,a,n
y,12000,61,z,n,n,M,M,n,p,n,p,0,s,2,S,a,e
y,12000,40,z,n,n,F,S,n,p,n,p,0,s,17,P,a,n
y,11000,46,z,n,n,F,S,n,p,n,p,0,m,12,V,a,n
y,15000,42,z,n,n,M,M,n,p,n,p,0,m,19,V,p,n
y,14000,44,z,n,n,M,M,n,p,y,p,0,m,20,V,a,e
y,15000,63,z,n,n,F,S,y,p,n,p,0,s,0,V,p,n
y,14000,49,z,n,n,F,M,n,p,n,p,0,m,10,J,a,e
y,15000,44,z,n,n,F,M,n,o,n,p,0,m,12,J,a,n
y,20000,54,z,n,n,F,M,n,o,n,p,0,m,21,V,a,n
y,21000,58,z,n,n,F,M,n,p,y,p,0,m,16,J,a,n
y,99000,42,z,n,n,F,S,n,o,n,p,0,m,3,S,a,n
y,40000,58,z,n,n,F,M,n,p,n,p,0,m,79,W,a,n
y,11000,21,z,n,n,F,S,n,p,y,p,0,s,5,X,a,s
y,11000,33,z,n,n,M,S,n,p,n,p,0,s,9,W,p,n
y,12000,23,z,n,n,F,M,n,p,n,p,0,m,5,V,p,s
y,12000,39,z,n,n,F,S,n,p,n,p,0,m,4,V,p,n
y,12000,35,z,n,n,F,M,n,p,n,p,0,s,5,V,a,n
y,12000,37,z,n,n,F,S,n,p,n,p,0,s,53,J,a,n
y,12000,22,z,n,n,F,M,n,o,n,p,0,m,20,W,a,e
y,12000,25,z,n,n,M,S,n,p,y,p,0,s,29,S,a,n
y,12000,37,z,n,n,F,S,n,p,n,p,0,m,2,V,a,n
y,11000,24,z,n,n,F,S,n,p,n,p,0,s,10,W,a,n
y,12000,31,z,n,n,F,M,n,p,n,p,0,s,61,J,p,n
y,12000,35,z,n,n,F,S,n,p,n,p,0,m,4,P,a,n
y,12000,22,z,n,n,F,M,n,p,y,p,0,s,38,V,a,n
y,12000,27,z,n,n,M,M,n,p,n,p,0,m,6,V,a,n
y,15000,29,z,n,n,F,M,n,p,y,p,0,m,0,J,a,h
y,15000,39,z,n,n,F,M,n,p,n,p,0,m,7,P,a,n
y,15000,36,z,n,n,M,M,n,p,n,p,0,m,7,P,a,n
y,15000,25,z,n,n,F,S,n,p,y,p,0,s,47,S,v,n
y,15000,26,z,n,n,M,M,n,p,n,p,0,m,26,J,a,n
y,13000,34,z,n,n,M,M,n,p,n,p,0,m,8,J,a,e
y,14000,20,z,n,n,F,M,n,p,y,p,0,m,3,J,a,n
y,15000,29,z,n,n,F,M,n,p,n,p,0,m,14,V,a,e
y,17000,37,z,n,n,F,S,n,p,n,p,0,m,4,D,a,n
y,18000,36,z,n,n,F,M,n,o,y,p,0,m,1,V,a,n
y,20000,23,z,n,n,F,S,n,p,n,p,0,s,2,P,p,n
y,35000,28,z,n,n,F,S,n,p,n,p,0,s,23,V,a,e
y,99000,34,z,n,n,F,S,n,p,n,p,0,s,46,W,v,n
y,85000,28,z,n,n,F,S,n,p,n,p,0,m,4,V,v,n
y,12000,19,z,n,n,M,S,n,p,n,p,0,s,29,D,a,n
y,11000,15,z,n,y,M,S,n,p,n,p,0,m,22,V,a,n
y,12000,16,z,n,n,M,S,n,p,n,p,0,s,14,O,p,n
y,11000,18,z,n,y,F,S,n,p,n,p,0,s,38,V,a,h
y,12000,17,z,n,n,M,S,n,p,n,p,0,m,2,J,a,n
y,11000,17,z,n,n,M,M,n,p,n,p,0,m,20,V,a,e
y,12000,17,z,n,n,F,M,n,p,n,p,0,m,4,V,p,n
y,15000,15,z,n,n,M,M,n,p,y,p,0,m,5,W,a,n
y,15000,18,z,n,n,M,M,n,p,n,p,0,m,17,V,a,n
y,15000,10,z,n,n,M,M,n,p,y,p,0,m,0,J,a,n
y,17000,12,z,n,n,F,M,n,p,n,p,0,m,72,J,v,n
y,16000,45,z,n,n,M,M,n,p,n,b,0,m,8,V,a,n
y,12000,45,z,n,n,F,M,n,p,n,b,0,s,20,J,a,n
y,12000,42,z,n,n,M,M,n,p,y,c,20,m,12,V,a,n
y,12000,41,z,n,n,M,M,n,p,n,c,16,m,8,V,a,n
y,12000,45,z,n,n,F,M,n,p,n,c,10,m,16,S,a,n
y,11000,43,z,n,n,F,M,n,p,n,p,0,m,12,V,p,n
y,21000,20,z,n,n,F,M,n,p,n,b,0,s,10,K,a,n
y,13000,39,z,n,n,M,M,n,p,n,b,0,m,10,V,a,n
y,25000,20,z,n,n,M,M,n,p,n,b,0,m,16,V,a,e
y,15000,32,z,n,n,M,M,n,p,n,c,56,m,12,W,a,e
y,14000,20,z,n,n,F,M,n,p,n,c,56,m,2,V,a,n
y,12000,25,z,n,n,M,S,n,p,n,c,16,s,12,S,a,n
y,12000,22,z,n,n,F,M,n,p,n,c,30,m,8,V,a,n
y,11000,25,z,n,n,M,M,n,p,n,c,30,m,14,V,a,n
y,17000,20,z,n,n,M,S,n,p,n,c,90,s,12,V,a,n
y,15000,27,z,n,n,M,M,n,p,n,c,34,m,8,V,a,n
y,13000,23,z,n,n,M,M,n,p,n,c,10,m,10,W,a,n
y,13000,21,z,n,n,M,M,n,p,n,c,32,m,4,V,v,s
y,18000,29,z,n,n,F,M,n,p,n,c,52,m,4,J,a,h
y,15000,22,z,n,n,F,M,n,p,n,c,60,m,10,V,a,n
y,12000,31,z,n,n,F,M,n,p,n,c,26,m,14,V,a,n
y,20000,22,z,n,n,F,S,n,p,n,c,10,s,14,V,a,n
y,20000,38,z,n,n,M,M,n,p,n,c,52,m,16,J,a,e
y,18000,29,z,n,n,M,M,n,p,n,c,38,m,6,V,v,s
y,11000,28,z,n,n,M,M,n,p,n,c,40,m,12,V,a,n
y,12000,25,z,n,n,F,M,n,p,n,c,20,m,0,J,a,n
y,12000,26,z,n,n,M,M,n,p,n,c,8,m,18,J,p,n
y,15000,26,z,n,n,F,M,n,p,y,c,24,m,0,V,a,n
y,12000,22,z,n,n,F,S,n,p,y,c,4,s,10,J,a,e
y,15000,24,z,n,n,F,M,n,p,n,c,6,m,16,X,a,n
y,17000,25,z,n,n,F,M,n,p,n,c,10,s,0,V,a,n
y,20000,32,z,n,n,M,M,n,p,n,c,70,m,10,K,p,n
y,20000,29,z,n,n,F,S,n,p,n,c,34,s,6,S,a,n
y,20000,33,z,n,n,M,M,n,p,n,c,4,m,16,V,v,h
y,15000,27,z,n,n,M,M,n,p,n,f,0,m,0,V,a,n
y,21000,26,z,n,n,F,S,n,p,n,p,0,s,8,J,p,n
y,15000,30,z,n,n,F,M,n,p,n,p,0,m,18,V,a,n
y,12000,31,z,n,n,M,M,n,p,y,p,0,m,4,V,a,n
y,17000,33,z,n,n,F,M,n,p,n,p,0,m,14,V,a,n
y,12000,23,z,n,n,M,M,n,p,y,p,0,s,0,J,a,n
y,25000,18,z,n,n,M,M,n,p,n,b,0,m,6,J,v,i
y,18000,19,z,n,n,M,M,n,p,n,b,0,m,0,V,a,e
y,18000,19,z,n,n,M,M,n,p,n,c,40,m,6,V,a,n
y,15000,18,z,n,n,M,M,n,p,n,c,20,m,10,V,a,n
y,15000,13,z,n,n,M,M,n,p,y,c,30,m,14,V,a,n
y,12000,18,z,n,n,F,M,n,p,n,c,10,m,12,S,a,n
y,12000,17,z,n,n,M,M,n,p,n,c,24,m,12,V,a,n
y,15000,12,z,n,n,M,M,n,p,n,c,6,m,14,V,a,n
